app_name,developer_name,regulated_entity,source_date,source_url,platform,app_url,raw_app_url,package_id,source_record_no,is_demo
Paytm,Paytm for Business App,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://play.google.com/store/apps/details?id=net.one97.paytm,https://play.google.com/store/apps/details?id=net.one97.paytm&hl=en_IN&pli=1,net.one97.paytm,884,0
Paytm,Paytm for Business App,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Web,https://paytm.com,https://paytm.com,,885,0
PaywithRING (by Kissht),OnEMI Technology Solutions Private Limited,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App store,https://apps.apple.com/in/app/kissht-instant-personal-loan/id6752766331,https://apps.apple.com/in/app/kissht-instant-personal-loan/id6752766331,,886,0
PaywithRING (by Kissht),OnEMI Technology Solutions Private Limited,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://play.google.com/store/apps/details?id=com.fastbanking,https://play.google.com/store/apps/details?id=com.fastbanking,com.fastbanking,887,0
PaywithRING (by Kissht),OnEMI Technology Solutions Private Limited,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://play.google.com/store/apps/details?id=com.ideopay.user,https://play.google.com/store/apps/details?id=com.ideopay.user,com.ideopay.user,888,0
PaywithRING (by Kissht),OnEMI Technology Solutions Private Limited,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Web,https://www.kissht.com/,https://www.kissht.com/,,889,0
RESPO FINANCIAL CAPITAL PRIVATE LIMITED,RESPO FINANCIAL CAPITAL PRIVATE LIMITED,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://respo.co.in/,https://respo.co.in/,,890,0
RESPO FINANCIAL CAPITAL PRIVATE LIMITED,ZYPE,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App store,https://www.getzype.com/App Store Link,https://www.getzype.com/App Store Link,,891,0
Slice,slice Small Finance Bank Ltd,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Apple Store,https://apps.apple.com/in/app/slice-bank-at-rbi-repo-rate/id1123372237,https://apps.apple.com/in/app/slice-bank-at-rbi-repo-rate/id1123372237,,892,0
Slice,slice Small Finance Bank Ltd,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://play.google.com/store/apps/details?id=indwin.c3.shareapp,https://play.google.com/store/apps/details?id=indwin.c3.shareapp&hl=en_IN,indwin.c3.shareapp,893,0
True Balance,Balancehero India Private Limited,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App store,https://apps.apple.com/in/app/true-balance-personal-loan/id6752374449,https://apps.apple.com/in/app/true-balance-personal-loan/id6752374449,,894,0
True Balance,Balancehero India Private Limited,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Galaxy Store (Samsung),https://galaxystore.samsung.com/detail/com.balancehero.truebalance,https://galaxystore.samsung.com/detail/com.balancehero.truebalance,,895,0
True Balance,Balancehero India Private Limited,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Huawei AppGallery,https://appgallery.huawei.com/app/C101648675,https://appgallery.huawei.com/app/C101648675,,896,0
True Balance,Balancehero India Private Limited,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Indus Appstore (Xiaomi),https://play.google.com/store/apps/details?id=com.balancehero.truebalance,https://global.app.mi.com/details?lo=IN&la=en_US&id=com.balancehero.truebalance,com.balancehero.truebalance,897,0
True Balance,Balancehero India Private Limited,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store,https://play.google.com/store/apps/details?id=com.balancehero.truebalance,https://play.google.com/store/apps/details?id=com.balancehero.truebalance,com.balancehero.truebalance,898,0
True Balance,Balancehero India Private Limited,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Web,https://www.truebalance.io/,https://www.truebalance.io/,,899,0
Upwards by Lendingkart.,Lendingkart Technologies Private Limited,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store:,https://play.google.com/store/apps/details?id=com.goupwards,https://play.google.com/store/apps/details?id=com.goupwards&gl=IN,com.goupwards,900,0
WeRize Customer App,Wortgage Technologies Private Limited,HARI AND COMPANY INVESTMENTS MADRAS PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play,https://play.google.com/store/apps/details?id=com.moneyonclick.customerapp,https://play.google.com/store/apps/details?id=com.moneyonclick.customerapp&hl=en,com.moneyonclick.customerapp,901,0
GoCredit,Vijayalakshmi Technology Infinity NKB Private Limited,HARSH TRACOM (P) LTD,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=money.gocredit.ai,https://play.google.com/store/apps/details?id=money.gocredit.ai,money.gocredit.ai,902,0
GoCredit,Vijayalakshmi Technology Infinity NKB Private Limited,HARSH TRACOM (P) LTD,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://WWW.GOCREDIT.MONEY,WWW.GOCREDIT.MONEY,,903,0
Expessoloan,Fintech Cloud Private Limited,HARVINDER FINANCE COMPANY PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://expressoloan.com/,https://expressoloan.com/,,904,0
Fibe,Social Worth Technologies Limited,HDB FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App Store (For iphone),https://apps.apple.com/in/app/fibe-instant-personal-loan-app/id1094602630,https://apps.apple.com/in/app/fibe-instant-personal-loan-app/id1094602630,,905,0
Fibe,Social Worth Technologies Limited,HDB FINANCIAL SERVICES LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store (For Android),https://play.google.com/store/apps/details?id=com.earlysalary.android,https://play.google.com/store/apps/details?id=com.earlysalary.android&hl=en_IN&gl=IN,com.earlysalary.android,906,0
ADOBE,Self Owned,HDFC BANK LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://applyonline.hdfc.bank.in/,https://applyonline.hdfc.bank.in/,,907,0
DAP,Self Owned,HDFC BANK LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://digiapply.hdfc.bank.in/vivid/las#LAS_Authentication,https://digiapply.hdfc.bank.in/vivid/las#LAS_Authentication,,908,0
DASH,Self Owned,HDFC BANK LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://osappsext.hdfc.com/ONBOARDING_EXISTING_FE/HDFC_NOW_BasicDetails?Journey=HDFC_NOW&Parent=,https://osappsext.hdfc.com/ONBOARDING_EXISTING_FE/HDFC_NOW_BasicDetails?Journey=HDFC_NOW&Parent=,,909,0
FINAGG,Self Owned,HDFC BANK LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://hscf.finagg.in/pwa/#/hdfcseller/login,https://hscf.finagg.in/pwa/#/hdfcseller/login,,910,0
FLUTTER,Self Owned,HDFC BANK LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://applyonline-onboarding-uat.hbctxdom.com/gltp/,https://applyonline-onboarding-uat.hbctxdom.com/gltp/,,911,0
HDFC Bank Mobile Banking App,Self Owned,HDFC BANK LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,"Available on Playstore and App store with Name as ""HDFC Bank App (Early Access)""",https://play.google.com/store/apps/details?id=com.hdfcbank.android.now,Play Store https://play.google.com/store/apps/details?id=com.hdfcbank.android.now&pcampaignid=web_shareApp Store: https://apps.apple.com/in/app/hdfc-bank-app-early-access/id6504402552,com.hdfcbank.android.now,912,0
LEAD INSTA,Self Owned,HDFC BANK LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://leadinsta.hdfc.bank.in/applications/webforms/apply/PADD_DD/CustVerification.aspx?,https://leadinsta.hdfc.bank.in/applications/webforms/apply/PADD_DD/CustVerification.aspx?,,913,0
LENTRA,Self Owned,HDFC BANK LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://gonogo.hdfcbankapps.com/v8/portal/?instId=3989&envId=4500&product=OVERDRAFT&appType=INDEPENDENT&tag=SELF_SERVE&icid=website_organic_herobanner_dukandaroverdraftodfacility:banner:applynow#/selfserve/journey,https://gonogo.hdfcbankapps.com/v8/portal/?instId=3989&envId=4500&product=OVERDRAFT&appType=INDEPENDENT&tag=SELF_SERVE&icid=website_organic_herobanner_dukandaroverdraftodfacility:banner:applynow#/selfserve/journey,,914,0
LOAN ASSIST,Self Owned,HDFC BANK LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Available on Playstore & Appstore with Name as Loan Assist – Quick Bank Loans,https://play.google.com/store/apps/details?id=com.indigo.hdfcloansApp,Playstore https://play.google.com/store/apps/details?id=com.indigo.hdfcloansApp store:  https://apps.apple.com/in/app/loan-assist-quick-bank-loans/id1190804856,com.indigo.hdfcloansApp,915,0
NET BANKING,Self Owned,HDFC BANK LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://now.hdfc.bank.in/auth/realms/retail/protocol/openid-connect/auth?response_type=code&client_id=bb-web-client&state=dXRaZUNqMWlXQjRLR2ZxMG0uT1c5U0pXVzBXcXN2UE5MUmdxczNUanM1Y25L&redirect_uri=https%3A%2F%2Fnow.hdfc.bank.in%2Fretail-app%2Fselect-context&scope=openid&code_challenge=mqYYXBC17T-YdmwGdmgIiVU2z-6Z2zfMYjggaZQafdA&code_challenge_method=S256&nonce=dXRaZUNqMWlXQjRLR2ZxMG0uT1c5U0pXVzBXcXN2UE5MUmdxczNUanM1Y25L,https://now.hdfc.bank.in/auth/realms/retail/protocol/openid-connect/auth?response_type=code&client_id=bb-web-client&state=dXRaZUNqMWlXQjRLR2ZxMG0uT1c5U0pXVzBXcXN2UE5MUmdxczNUanM1Y25L&redirect_uri=https%3A%2F%2Fnow.hdfc.bank.in%2Fretail-app%2Fselect-context&scope=openid&code_challenge=mqYYXBC17T-YdmwGdmgIiVU2z-6Z2zfMYjggaZQafdA&code_challenge_method=S256&nonce=dXRaZUNqMWlXQjRLR2ZxMG0uT1c5U0pXVzBXcXN2UE5MUmdxczNUanM1Y25L,,916,0
Novopay,Self Owned,HDFC BANK LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://agentapp.ddp.hdfc.bank.in/dsa-agent-portal/login,https://agentapp.ddp.hdfc.bank.in/dsa-agent-portal/login,,917,0
One Andro app (DLA of LSP),LSP - Andromeda Sales Distribution Private Ltd (Apna Paisa),HDFC BANK LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Play Store and App Store,QR code available Website for direct download.https://www.andromedaloans.com/about-us/,QR code available Website for direct download.https://www.andromedaloans.com/about-us/,,918,0
Paisabazaar App (DLA of LSP),LSP-Paisabazaar Marketing Consulting Pvt Ltd,HDFC BANK LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Playstore,https://play.google.com/store/apps/details?id=com.paisabazaar,https://play.google.com/store/apps/details?id=com.paisabazaar,com.paisabazaar,919,0
PayZapp,Self Owned,HDFC BANK LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Playstore,https://v.hdfc.bank.in/payzapp/index.html,https://v.hdfc.bank.in/payzapp/index.html,,920,0
Salary Se App (DLA of LSP),LSP- Critical Path Technologies Pvt Ltd,HDFC BANK LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,QR code available Website for direct download.https://www.salaryse.com/,QR code available Website for direct download.https://www.salaryse.com/,,921,0
Xpress Car Loan (DIAL),Self Owned,HDFC BANK LTD.,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://applycarloan.hdfc.bank.in/DiAL/#/loans,https://applycarloan.hdfc.bank.in/DiAL/#/loans,,922,0
FinAGG SME,FinAGG Services Private Limited,HELPAGE FINLEASE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Playstore,https://www.finagg.in,www.finagg.in,,923,0
Flipkart App,Flipkart Internet Private Limited(DLA),HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App Store,https://apps.apple.com/in/app/flipkart-online-shopping-app/id742044692,https://apps.apple.com/in/app/flipkart-online-shopping-app/id742044692,,924,0
Flipkart App,Flipkart Internet Private Limited(DLA),HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=com.flipkart.android,https://play.google.com/store/apps/details?id=com.flipkart.android&hl=en_IN,com.flipkart.android,925,0
Flipkart App,Flipkart Internet Private Limited(DLA),HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.flipkart.com/,https://www.flipkart.com/,,926,0
Hero Digital Lending & UPI App,Hero FinCorp Limited,HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Apple AppStore,Hero Digital Lending & UPI App App - App Store,Hero Digital Lending & UPI App App - App Store,,927,0
Hero Digital Lending & UPI App,Hero FinCorp Limited,HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google PlayStore,Hero Digital Lending & UPI App - Apps on Google Play,Hero Digital Lending & UPI App - Apps on Google Play,,928,0
Hero FinCorp Customer App,Hero FinCorp Limited,HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Apple App store,"https://apps.apple.com/in/app/hero-fincorp-customer-app/id1510121935,","https://apps.apple.com/in/app/hero-fincorp-customer-app/id1510121935,",,929,0
Hero FinCorp Customer App,Hero FinCorp Limited,HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google play store,https://play.google.com/store/apps/details?id=com.customer.herofincorp,https://play.google.com/store/apps/details?id=com.customer.herofincorp,com.customer.herofincorp,930,0
Hero FinCorp Customer App,Hero FinCorp Limited,HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.herofincorp.com/,https://www.herofincorp.com/,,931,0
Hero FinCorp Digital UBL,Hero FinCorp Limited,HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://hfcl-bl-credit-link.finbox.in/dynamic-creditlink,https://hfcl-bl-credit-link.finbox.in/dynamic-creditlink,,932,0
Hero FinCorp Personal Loan App,Hero FinCorp Limited,HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://loans.apps.herofincorp.com/en/personal-loan,https://loans.apps.herofincorp.com/en/personal-loan,,933,0
"MobiKwik : Loans, UPI & Wallet",Owned byOne MobiKwik Systems Limited and Operated by MobiKwik Distribution Services Private Limited,HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,App Store,https://apps.apple.com/in/app/mobikwik-loans-upi-wallet/id600002523,https://apps.apple.com/in/app/mobikwik-loans-upi-wallet/id600002523,,934,0
"MobiKwik : Loans, UPI & Wallet",Owned byOne MobiKwik Systems Limited and Operated by MobiKwik Distribution Services Private Limited,HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=com.mobikwik_new,https://play.google.com/store/apps/details?id=com.mobikwik_new,com.mobikwik_new,935,0
PaisaBazar,Paisabazaar Marketing and Consulting Private Limited,HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Apple App store,https://apps.apple.com/in/app/paisabazaar-com-loans-cards/id1029403201,https://apps.apple.com/in/app/paisabazaar-com-loans-cards/id1029403201,,936,0
PaisaBazar,Paisabazaar Marketing and Consulting Private Limited,HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play store,https://play.google.com/store/apps/details?id=com.paisabazaar,https://play.google.com.store/apps/details?id=com.paisabazaar,com.paisabazaar,937,0
PaisaBazar,Paisabazaar Marketing and Consulting Private Limited,HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,paisabazaar.com,paisabazaar.com,,938,0
Paytm,One97 Communications Limited,HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Apple App store,https://apps.apple.com/in/app/paytm-secure-upi-payments/id473941634,https://apps.apple.com/in/app/paytm-secure-upi-payments/id473941634,,939,0
Paytm,One97 Communications Limited,HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play store,https://play.google.com/store/apps/details?id=net.one97.paytm,https://play.google.com/store/apps/details?id=net.one97.paytm,net.one97.paytm,940,0
Paytm,One97 Communications Limited,HERO FINCORP LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://paytm.com/contact-us,https://paytm.com/contact-us,,941,0
BimaPay,BimaPay Finsure Private Limited,HINDON MERCANTILE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://app.bimapay.in/auth/login/,https://app.bimapay.in/auth/login/,,942,0
Finsall,Finsall Resources Private Limited,HINDON MERCANTILE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store & Apple Play Store,https://play.google.com/store/apps/details?id=com.finsall,https://play.google.com/store/apps/details?id=com.finsall&hl=en_IN and https://apps.apple.com/in/app/finsall/id155341993,com.finsall,943,0
Kosh,Adhikosh Finserve Pvt Ltd,HINDON MERCANTILE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store & Apple Play Store,https://play.google.com/store/apps/details?id=com.kosh,https://play.google.com/store/apps/details?id=com.kosh&hl=en_IN and https://apps.apple.com/us/app/kosh/id1465669370,com.kosh,944,0
LOAN TAP,LoanTap Financial Technologies Private Limited,HINDON MERCANTILE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store & Apple Play Store,https://play.google.com/store/apps/details?id=in.loantap.app,https://play.google.com/store/apps/details?id=in.loantap.app&hl=en_IN and https://apps.apple.com/in/app/loantap/id1461444558,in.loantap.app,945,0
UdaanCapital,KWICKEDGE TECHNOLOGY PRIVATE LIMITED,HIVELOOP CAPITAL PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Apple app store,https://apps.apple.com/in/app/udaancapital/id1579521584,https://apps.apple.com/in/app/udaancapital/id1579521584,,946,0
UdaanCapital,KWICKEDGE TECHNOLOGY PRIVATE LIMITED,HIVELOOP CAPITAL PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google play store,https://play.google.com/store/apps/details?id=com.udaancapital.pratishtha,https://play.google.com/store/apps/details?id=com.udaancapital.pratishtha&hl=en_IN,com.udaancapital.pratishtha,947,0
UdaanCapital,KWICKEDGE TECHNOLOGY PRIVATE LIMITED,HIVELOOP CAPITAL PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://udaancapital.com/,https://udaancapital.com/,,948,0
Home Credit Personal Loan App,Self-owned,HOME CREDIT INDIA FINANCE PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=com.portal.hcin,‭https://play.google.com/store/apps/details?id=com.portal.hcin,com.portal.hcin,949,0
InstaCred by Flexmoney,Flexmoney Technologies Private Limited,HOME CREDIT INDIA FINANCE PRIVATE LIMITED,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Website,https://www.instacred.me/buy,https://www.instacred.me/buy,,950,0
UrbanMoney,Self-owned,HYTONE MERCHANTS (P) LTD,2026-09-25,https://data.rbi.org.in/BOE/OpenDocument/opendoc/custom.jsp?iDocID=ARfEgy.WNSVIvFfvSIVmBCw&sIDType=CUID,Google Play Store,https://play.google.com/store/apps/details?id=com.urbanhmpl,https://play.google.com/store/apps/details?id=com.urbanhmpl,com.urbanhmpl,951,0
